ApplicationId,Severity,Status,IssueType,IssueTypeId,IssueTypeGuid,Location,FixGroupId,LastFound,LastUpdated,Cve,Cwe,Id
"f980d314-5849-43c2-9d01-89ce4ee0c5d9",High,Open,SQL Injection,Injection.SQL,"8f08bb38-32e6-e711-a29b-002590ac753d","AltoroJ-AltoroJ-3.2\src\com\ibm\security\appscan\altoromutual\util\DBUtil.java:335","fd4e47c7-09d8-ee11-9f02-14cb65725114","2024-03-01 20:27:30","2024-03-01 20:27:30",,89,"ce63891e-0ad8-ee11-9f02-14cb65725114"
"f980d314-5849-43c2-9d01-89ce4ee0c5d9",High,Open,Cryptography.PoorEntropy,Cryptography.PoorEntropy,"e408bb38-32e6-e711-a29b-002590ac753d","AltoroJ-AltoroJ-3.2\src\com\ibm\security\appscan\altoromutual\util\OperationsUtil.java:148","cd62891e-0ad8-ee11-9f02-14cb65725114","2024-03-01 20:27:30","2024-03-01 20:27:30",,331,"ed63891e-0ad8-ee11-9f02-14cb65725114"
"f980d314-5849-43c2-9d01-89ce4ee0c5d9",Medium,Open,Authentication.Credentials.Unprotected,Authentication.Credentials.Unprotected,"e908bb38-32e6-e711-a29b-002590ac753d","AltoroJ-AltoroJ-3.2\src\com\ibm\security\appscan\altoromutual\api\AdminAPI.java:29","054f47c7-09d8-ee11-9f02-14cb65725114","2024-03-01 20:27:30","2024-03-01 20:25:01",,522,"525047c7-09d8-ee11-9f02-14cb65725114"
"f980d314-5849-43c2-9d01-89ce4ee0c5d9",Medium,Open,Authentication.Credentials.Unprotected,Authentication.Credentials.Unprotected,"e908bb38-32e6-e711-a29b-002590ac753d","AltoroJ-AltoroJ-3.2\src\com\ibm\security\appscan\altoromutual\api\AdminAPI.java:30","054f47c7-09d8-ee11-9f02-14cb65725114","2024-03-01 20:27:30","2024-03-01 20:25:01",,522,"555047c7-09d8-ee11-9f02-14cb65725114"
"f980d314-5849-43c2-9d01-89ce4ee0c5d9",Medium,Open,Authentication.Credentials.Unprotected,Authentication.Credentials.Unprotected,"e908bb38-32e6-e711-a29b-002590ac753d","AltoroJ-AltoroJ-3.2\src\com\ibm\security\appscan\altoromutual\api\AdminAPI.java:75","054f47c7-09d8-ee11-9f02-14cb65725114","2024-03-01 20:27:30","2024-03-01 20:25:01",,522,"5b5047c7-09d8-ee11-9f02-14cb65725114"
"f980d314-5849-43c2-9d01-89ce4ee0c5d9",Medium,Open,Authentication.Credentials.Unprotected,Authentication.Credentials.Unprotected,"e908bb38-32e6-e711-a29b-002590ac753d","AltoroJ-AltoroJ-3.2\src\com\ibm\security\appscan\altoromutual\api\AdminAPI.java:76","054f47c7-09d8-ee11-9f02-14cb65725114","2024-03-01 20:27:30","2024-03-01 20:25:01",,522,"5e5047c7-09d8-ee11-9f02-14cb65725114"
"f980d314-5849-43c2-9d01-89ce4ee0c5d9",Medium,Open,Improper Handling of Exceptional Conditions,ErrorHandling.RevealDetails.StackTrace,"7908bb38-32e6-e711-a29b-002590ac753d","AltoroJ-AltoroJ-3.2\src\com\ibm\security\appscan\altoromutual\model\User.java:80","024f47c7-09d8-ee11-9f02-14cb65725114","2024-03-01 20:27:30","2024-03-01 20:25:01",,497,"675047c7-09d8-ee11-9f02-14cb65725114"
"f980d314-5849-43c2-9d01-89ce4ee0c5d9",Medium,Open,Authentication.Credentials.Unprotected,Authentication.Credentials.Unprotected,"e908bb38-32e6-e711-a29b-002590ac753d","AltoroJ-AltoroJ-3.2\src\com\ibm\security\appscan\altoromutual\servlet\AdminLoginServlet.java:41","054f47c7-09d8-ee11-9f02-14cb65725114","2024-03-01 20:27:30","2024-03-01 20:25:01",,522,"6a5047c7-09d8-ee11-9f02-14cb65725114"
"f980d314-5849-43c2-9d01-89ce4ee0c5d9",Medium,Open,Authentication.Credentials.Unprotected,Authentication.Credentials.Unprotected,"e908bb38-32e6-e711-a29b-002590ac753d","AltoroJ-AltoroJ-3.2\src\com\ibm\security\appscan\altoromutual\servlet\AdminServlet.java:60","054f47c7-09d8-ee11-9f02-14cb65725114","2024-03-01 20:27:30","2024-03-01 20:25:01",,522,"705047c7-09d8-ee11-9f02-14cb65725114"
"f980d314-5849-43c2-9d01-89ce4ee0c5d9",Medium,Open,Authentication.Credentials.Unprotected,Authentication.Credentials.Unprotected,"e908bb38-32e6-e711-a29b-002590ac753d","AltoroJ-AltoroJ-3.2\src\com\ibm\security\appscan\altoromutual\servlet\AdminServlet.java:61","054f47c7-09d8-ee11-9f02-14cb65725114","2024-03-01 20:27:30","2024-03-01 20:25:01",,522,"735047c7-09d8-ee11-9f02-14cb65725114"
"f980d314-5849-43c2-9d01-89ce4ee0c5d9",Medium,Open,Authentication.Credentials.Unprotected,Authentication.Credentials.Unprotected,"e908bb38-32e6-e711-a29b-002590ac753d","AltoroJ-AltoroJ-3.2\src\com\ibm\security\appscan\altoromutual\servlet\AdminServlet.java:91","054f47c7-09d8-ee11-9f02-14cb65725114","2024-03-01 20:27:30","2024-03-01 20:25:01",,522,"765047c7-09d8-ee11-9f02-14cb65725114"
"f980d314-5849-43c2-9d01-89ce4ee0c5d9",Medium,Open,Authentication.Credentials.Unprotected,Authentication.Credentials.Unprotected,"e908bb38-32e6-e711-a29b-002590ac753d","AltoroJ-AltoroJ-3.2\src\com\ibm\security\appscan\altoromutual\servlet\AdminServlet.java:92","054f47c7-09d8-ee11-9f02-14cb65725114","2024-03-01 20:27:30","2024-03-01 20:25:01",,522,"795047c7-09d8-ee11-9f02-14cb65725114"
"f980d314-5849-43c2-9d01-89ce4ee0c5d9",Medium,Open,Authentication.Credentials.Unprotected,Authentication.Credentials.Unprotected,"e908bb38-32e6-e711-a29b-002590ac753d","AltoroJ-AltoroJ-3.2\src\com\ibm\security\appscan\altoromutual\servlet\AdminServlet.java:103","054f47c7-09d8-ee11-9f02-14cb65725114","2024-03-01 20:27:30","2024-03-01 20:25:01",,522,"7c5047c7-09d8-ee11-9f02-14cb65725114"
"f980d314-5849-43c2-9d01-89ce4ee0c5d9",Medium,Open,Authentication.Credentials.Unprotected,Authentication.Credentials.Unprotected,"e908bb38-32e6-e711-a29b-002590ac753d","AltoroJ-AltoroJ-3.2\src\com\ibm\security\appscan\altoromutual\servlet\LoginServlet.java:79","054f47c7-09d8-ee11-9f02-14cb65725114","2024-03-01 20:27:30","2024-03-01 20:25:01",,522,"7f5047c7-09d8-ee11-9f02-14cb65725114"
"f980d314-5849-43c2-9d01-89ce4ee0c5d9",Medium,Open,Improper Handling of Exceptional Conditions,ErrorHandling.RevealDetails.StackTrace,"7908bb38-32e6-e711-a29b-002590ac753d","AltoroJ-AltoroJ-3.2\src\com\ibm\security\appscan\altoromutual\servlet\LoginServlet.java:99","024f47c7-09d8-ee11-9f02-14cb65725114","2024-03-01 20:27:30","2024-03-01 20:25:01",,497,"825047c7-09d8-ee11-9f02-14cb65725114"
"f980d314-5849-43c2-9d01-89ce4ee0c5d9",Medium,Open,Improper Handling of Exceptional Conditions,ErrorHandling.RevealDetails.StackTrace,"7908bb38-32e6-e711-a29b-002590ac753d","AltoroJ-AltoroJ-3.2\src\com\ibm\security\appscan\altoromutual\util\DBUtil.java:80","024f47c7-09d8-ee11-9f02-14cb65725114","2024-03-01 20:27:30","2024-03-01 20:25:01",,497,"855047c7-09d8-ee11-9f02-14cb65725114"
"f980d314-5849-43c2-9d01-89ce4ee0c5d9",Medium,Open,Improper Handling of Exceptional Conditions,ErrorHandling.RevealDetails.StackTrace,"7908bb38-32e6-e711-a29b-002590ac753d","AltoroJ-AltoroJ-3.2\src\com\ibm\security\appscan\altoromutual\util\DBUtil.java:94","024f47c7-09d8-ee11-9f02-14cb65725114","2024-03-01 20:27:30","2024-03-01 20:25:01",,497,"885047c7-09d8-ee11-9f02-14cb65725114"
"f980d314-5849-43c2-9d01-89ce4ee0c5d9",Medium,Open,Authentication.Credentials.Unprotected,Authentication.Credentials.Unprotected,"e908bb38-32e6-e711-a29b-002590ac753d","AltoroJ-AltoroJ-3.2\src\com\ibm\security\appscan\altoromutual\util\DBUtil.java:212","054f47c7-09d8-ee11-9f02-14cb65725114","2024-03-01 20:27:30","2024-03-01 20:25:01",,522,"975047c7-09d8-ee11-9f02-14cb65725114"
"f980d314-5849-43c2-9d01-89ce4ee0c5d9",Medium,Open,Improper Handling of Exceptional Conditions,ErrorHandling.RevealDetails.StackTrace,"7908bb38-32e6-e711-a29b-002590ac753d","AltoroJ-AltoroJ-3.2\src\com\ibm\security\appscan\altoromutual\util\DBUtil.java:442","024f47c7-09d8-ee11-9f02-14cb65725114","2024-03-01 20:27:30","2024-03-01 20:25:01",,497,"b25047c7-09d8-ee11-9f02-14cb65725114"
"f980d314-5849-43c2-9d01-89ce4ee0c5d9",Medium,Open,Authentication.Credentials.Unprotected,Authentication.Credentials.Unprotected,"e908bb38-32e6-e711-a29b-002590ac753d","AltoroJ-AltoroJ-3.2\src\com\ibm\security\appscan\altoromutual\util\DBUtil.java:478","054f47c7-09d8-ee11-9f02-14cb65725114","2024-03-01 20:27:30","2024-03-01 20:25:01",,522,"bb5047c7-09d8-ee11-9f02-14cb65725114"
"f980d314-5849-43c2-9d01-89ce4ee0c5d9",Medium,Open,Authentication.Credentials.Unprotected,Authentication.Credentials.Unprotected,"e908bb38-32e6-e711-a29b-002590ac753d","AltoroJ-AltoroJ-3.2\src\com\ibm\security\appscan\altoromutual\util\DBUtil.java:490","054f47c7-09d8-ee11-9f02-14cb65725114","2024-03-01 20:27:30","2024-03-01 20:25:01",,522,"c15047c7-09d8-ee11-9f02-14cb65725114"
"f980d314-5849-43c2-9d01-89ce4ee0c5d9",Medium,Open,Authentication.Credentials.Unprotected,Authentication.Credentials.Unprotected,"e908bb38-32e6-e711-a29b-002590ac753d","AltoroJ-AltoroJ-3.2\src\com\ibm\security\appscan\altoromutual\util\DBUtil.java:502","054f47c7-09d8-ee11-9f02-14cb65725114","2024-03-01 20:27:30","2024-03-01 20:25:01",,522,"c75047c7-09d8-ee11-9f02-14cb65725114"
"f980d314-5849-43c2-9d01-89ce4ee0c5d9",Medium,Open,Improper Handling of Exceptional Conditions,ErrorHandling.RevealDetails.StackTrace,"7908bb38-32e6-e711-a29b-002590ac753d","AltoroJ-AltoroJ-3.2\src\com\ibm\security\appscan\altoromutual\util\ServletUtil.java:350","024f47c7-09d8-ee11-9f02-14cb65725114","2024-03-01 20:27:30","2024-03-01 20:25:01",,497,"d35047c7-09d8-ee11-9f02-14cb65725114"
"f980d314-5849-43c2-9d01-89ce4ee0c5d9",Medium,Open,Authentication.Credentials.Unprotected,Authentication.Credentials.Unprotected,"e908bb38-32e6-e711-a29b-002590ac753d","AltoroJ-AltoroJ-3.2\src\com\ibm\security\appscan\altoromutual\util\ServletUtil.java:195","054f47c7-09d8-ee11-9f02-14cb65725114","2024-03-01 20:27:30","2024-03-01 20:25:01",,522,"d65047c7-09d8-ee11-9f02-14cb65725114"
"f980d314-5849-43c2-9d01-89ce4ee0c5d9",Medium,Open,Improper Handling of Exceptional Conditions,ErrorHandling.RevealDetails.StackTrace,"7908bb38-32e6-e711-a29b-002590ac753d","AltoroJ-AltoroJ-3.2\src\com\ibm\security\appscan\altoromutual\util\ServletUtil.java:363","024f47c7-09d8-ee11-9f02-14cb65725114","2024-03-01 20:27:30","2024-03-01 20:25:01",,497,"d95047c7-09d8-ee11-9f02-14cb65725114"
"f980d314-5849-43c2-9d01-89ce4ee0c5d9",Medium,Open,Open Redirect,Validation.Required.URL.Redirect,"f308bb38-32e6-e711-a29b-002590ac753d","AltoroJ-AltoroJ-3.2\WebContent\disclaimer.htm:19","fe4e47c7-09d8-ee11-9f02-14cb65725114","2024-03-01 20:27:30","2024-03-01 20:27:30",,601,"1863891e-0ad8-ee11-9f02-14cb65725114"
"f980d314-5849-43c2-9d01-89ce4ee0c5d9",Medium,Open,Open Redirect,Validation.Required.URL.Redirect,"f308bb38-32e6-e711-a29b-002590ac753d","AltoroJ-AltoroJ-3.2\WebContent\disclaimer.htm:35","fe4e47c7-09d8-ee11-9f02-14cb65725114","2024-03-01 20:27:30","2024-03-01 20:27:30",,601,"1b63891e-0ad8-ee11-9f02-14cb65725114"
"f980d314-5849-43c2-9d01-89ce4ee0c5d9",Medium,Open,Authentication.Credentials.Unprotected,Authentication.Credentials.Unprotected,"e908bb38-32e6-e711-a29b-002590ac753d","AltoroJ-AltoroJ-3.2\src\com\ibm\security\appscan\altoromutual\filter\ApiAuthFilter.java:63","054f47c7-09d8-ee11-9f02-14cb65725114","2024-03-01 20:27:30","2024-03-01 20:27:30",,522,"a063891e-0ad8-ee11-9f02-14cb65725114"
"f980d314-5849-43c2-9d01-89ce4ee0c5d9",Medium,Open,Authentication.Credentials.Unprotected,Authentication.Credentials.Unprotected,"e908bb38-32e6-e711-a29b-002590ac753d","AltoroJ-AltoroJ-3.2\src\com\ibm\security\appscan\altoromutual\servlet\CCApplyServlet.java:47","054f47c7-09d8-ee11-9f02-14cb65725114","2024-03-01 20:27:30","2024-03-01 20:27:30",,522,"b363891e-0ad8-ee11-9f02-14cb65725114"
